Record,Longitude,Latitude,Station,Depth,Date,GMT,SST,SSS,Chla,Phaeophytin ,NH4,PO4,NO3+NO2,NO2,NO3,Si
8449,-80.1049,25.6402,2,0,9/23/19,12:43,28.49,35.54,0.561,0.152,2.307,0.104,0.426,0,0.426,1.618
8450,-80.0815,25.6456,3,0,9/23/19,13:21,29.181,35.856,0.434,0.118,0.49,0.056,4.019,0.047,3.972,0.545
8451,-80.223,25.3352,EK_IN,0,9/23/19,15:45,26.851,35.731,1.658,0.729,0.692,0.104,0,0.108,0,1.384
8452,-80.1944,25.3151,EK_MID,0,9/23/19,16:01,27.696,35.748,0.7,0.175,0.472,0.07,0.604,0.095,0.509,1.479
8453,-80.1648,25.295,EK_OFF,0,9/23/19,16:15,29.297,35.696,0.371,0.079,0.298,0.049,0.143,0.02,0.123,0.151
8454,-80.287,25.0521,6.5,0,9/23/19,18:09,29.596,35.779,0.332,0.046,0.385,0.067,0.023,0.015,0.008,0.368
8455,-80.3136,25.0631,6,0,9/23/19,18:22,29.53,35.77,0.343,0.057,0.456,0.061,0.041,0.017,0.024,1.38
8456,-80.3329,25.0792,5.5,0,9/23/19,18:31,28.204,35.589,0.679,0.138,0.451,0.067,0.244,0.083,0.161,0.185
8457,-80.3722,25.0061,MR,0,9/23/19,19:15,29.25,35.56,0.292,0.051,0.255,0.048,0,0.364,0,0.722
8458,-80.5389,24.9043,UK_OFF,0,9/23/19,21:21,29.57,35.728,0.288,0.049,0.576,0.106,0.153,0.029,0.124,0.067
8459,-80.5465,24.9212,UK_MID,0,9/23/19,21:29,27.926,35.464,0.892,0.055,0.363,0.046,0.251,0.034,0.217,1.313
8460,-80.5626,24.9335,UK_IN,0,9/23/19,21:37,27.815,35.661,0.884,0.167,0.516,0.045,0.297,0.061,0.236,4.321
8461,-80.7569,24.8161,7,0,9/23/19,23:16,27.466,35.468,0.607,0.177,1.664,0.086,0.196,0.051,0.145,0.503
8462,-80.7418,24.7924,8,0,9/23/19,23:41,29.196,35.761,0.443,0.077,0.515,0.081,0.115,0.018,0.097,1.247
8463,-80.7241,24.763,9,0,9/23/19,23:59,29.156,35.537,0.314,0.046,0.765,0.08,0.154,0.015,0.139,0.158
8464,-80.6897,24.7168,9.5,0,9/24/19,1:06,29.366,36.171,0.172,0.053,0.91,0.116,0.321,0.013,0.308,0.511
8465,-80.8344,24.7119,12,0,9/24/19,2:33,29.067,35.517,0.389,0.062,0.475,0.065,0.192,0.026,0.166,0.547
8466,-80.8483,24.7493,11,0,9/24/19,3:31,28.849,35.784,0.395,0.07,0.762,0.087,0.171,0.02,0.151,0.204
8467,-80.8667,24.7791,10,0,9/24/19,3:52,28.339,35.579,0.381,0.134,0.585,0.074,0.088,0.021,0.067,1.029
8468,-81.0281,24.7004,13,0,9/24/19,5:16,28.059,35.881,0.525,0.084,0.641,0.1,0.391,0.065,0.326,1.481
8469,-81.025,24.6773,14,0,9/24/19,5:27,28.736,35.747,0.33,0.072,0.824,0.096,0.596,0.02,0.576,0.797
8470,-81.0157,24.6448,15,0,9/24/19,5:43,29.136,35.619,0.435,0.095,0.432,0.115,0.292,0.009,0.283,0.665
8471,-80.9898,24.5926,15.5,0,9/24/19,6:07,29.627,36.327,0.163,0.049,0.358,0.071,0.336,0.044,0.292,0.566
8472,-81.1843,24.5983,18,0,9/24/19,7:32,29.034,35.802,0.255,0.049,0.323,0.034,0.112,0.039,0.073,0.292
8473,-81.1942,24.6362,17,0,9/24/19,7:59,28.808,35.677,0.401,0.096,0.64,0.057,3.66,0.039,3.621,1.136
8474,-81.2033,24.6695,16,0,9/24/19,8:22,27.96,35.6,0.385,0.092,0.458,0.007,0.186,0.025,0.161,0.635
8475,-81.4187,24.6099,19,0,9/24/19,9:55,27.822,35.895,0.548,0.109,0.352,0.007,0.281,0.065,0.216,1.357
8476,-81.4189,24.5754,20,0,9/24/19,10:11,28.395,35.733,0.493,0.078,0.367,0.115,12.711,0.041,12.67,0.623
8477,-81.4144,24.5347,21,0,9/24/19,10:33,28.98,35.781,0.252,0.065,0.221,0.033,0.483,0.013,0.47,3.824
8478,-81.3927,24.4813,21.5,0,9/24/19,11:23,29.469,36.238,0.156,0.026,0.319,0.025,0.126,0,0.126,0.374
8479,-81.7176,24.4767,WS,0,9/24/19,13:40,28.57,35.701,0.251,0.059,0.336,0.037,0,0.032,0,1.769
8480,-81.8245,24.3969,22.5,0,9/24/19,15:05,29.832,36.492,0.135,0.028,0.25,0.015,0.152,0.007,0.145,1.321
8481,-81.8295,24.454,22,0,9/24/19,15:31,29.302,35.875,0.276,0.047,0.152,0.014,3.325,0.006,3.319,0.496
8482,-81.8281,24.4884,23,0,9/24/19,15:46,29.077,35.858,0.347,0.05,0,0,0.312,0.025,0.287,1.998
8483,-81.8285,24.5354,24,0,9/24/19,16:07,28.328,36.036,0.641,0.192,0.315,0.044,0.218,0.112,0.106,1.375
8484,-81.9051,24.6539,KW1,0,9/24/19,17:17,27.97,36.39,1.671,0.426,0.418,0.012,0.199,0.01,0.189,9.45
8554,-80.1256,25.6446,1,0,11/18/19,14:03,24.9,35.686,1.411,0.362,0.791,0.063,0.774,0.128,0.646,1.159
8555,-80.1038,25.6409,2,0,11/18/19,14:15,26.736,36.164,0.402,0.093,2.162,0.022,0.856,0.075,0.781,1.453
8556,-80.0858,25.6431,3,0,11/18/19,14:52,27.754,36.258,0.343,0.074,0.931,0.004,0.402,0.035,0.367,0.619
8557,-80.1626,25.2939,EK_OFF,0,11/18/19,17:19,27.75,36.316,0.336,0.058,0.732,0.087,4.076,0.048,4.028,0.468
8558,-80.1945,25.3128,EK_MID,0,11/18/19,17:34,27.433,36.313,0.277,0.048,0.764,0.052,0.377,0.035,0.342,0.572
8559,-80.2247,25.3348,EK_IN,0,11/18/19,17:50,23.559,35.881,0.304,0.022,0.669,0.025,0.297,0.043,0.254,0.701
8560,-80.3787,25.1068,4,0,11/18/19,19:39,24.048,36.745,0.339,0.047,1.212,0,0.255,0.033,0.222,0.56
8561,-80.3575,25.0957,5,0,11/18/19,19:50,24.282,36.281,0.314,0.053,1.1,0.012,0.513,0.037,0.476,0.786
8562,-80.3329,25.0809,5.5,0,11/18/19,20:02,26.61,36.253,0.247,0.033,1.111,0.022,0.231,0.035,0.196,0.105
8563,-80.3152,25.0647,6,0,11/18/19,20:14,27.67,36.313,4.25,0.812,1.011,0.007,0.171,0.009,0.162,0.496
8564,-80.2888,25.0487,6.5,0,11/18/19,20:27,27.881,36.18,0.199,0.055,1.192,0.082,0.493,0.082,0.411,0.675
8565,-80.37,25.0029,MR,0,11/18/19,21:30,27.576,36.286,3.591,0.516,1.127,0.026,0.386,0.022,0.364,0.589
8566,-80.5304,24.8985,UK_OFF,0,11/18/19,23:14,27.807,36.327,0.177,0.043,1.025,0.036,0.651,0.052,0.599,0.508
8567,-80.5462,24.9203,UK_MID,0,11/18/19,23:26,25.458,36.229,0.268,0.046,1.162,0.051,0.411,0.034,0.377,0.062
8568,-80.565,24.9348,UK_IN,0,11/18/19,23:35,24.324,36.3,0.249,0.044,0.948,0.008,0.979,0.036,0.943,0.264
8569,-80.7545,24.817,7,0,11/19/19,1:10,25.157,36.272,0.233,0.077,1.47,0.079,0.851,0.081,0.77,0.518
8570,-80.7422,24.7925,8,0,11/19/19,1:30,26.692,36.333,0.201,0.048,0.932,0.022,0.27,0.031,0.239,0.327
8571,-80.7232,24.7626,9,0,11/19/19,1:49,27.58,36.16,0.144,0.038,0.77,0.07,0.53,0.087,0.443,0.391
8572,-80.6893,24.7151,9.5,0,11/19/19,2:25,27.627,36.149,0.151,0.034,0.531,0,0.577,0.041,0.536,0.582
8573,-80.836,24.7128,12,0,11/19/19,3:57,27.526,36.154,0.607,0.265,0.863,0.023,0.376,0.019,0.357,0.202
8574,-80.8466,24.7544,11,0,11/19/19,4:20,25.605,36.353,1.886,0.537,0.874,0.011,0.276,0.027,0.249,0.181
8575,-80.8623,24.7891,10,0,11/19/19,4:43,22.881,36.459,0.196,0.102,1.312,0.052,0.33,0.079,0.251,1.022
8576,-81.0304,24.7012,13,0,11/19/19,6:03,24.382,36.298,0.322,0.017,1.176,0.008,0.477,0.042,0.435,0.316
8577,-81.0254,24.6769,14,0,11/19/19,6:15,24.801,36.352,0.332,0.049,1.027,0.02,0.207,0.029,0.178,0.443
8578,-81.0172,24.646,15,0,11/19/19,6:28,27.629,36.288,0.172,0.024,1.064,0.068,0.358,0.027,0.331,0.379
8579,-80.9947,24.5888,15.5,0,11/19/19,6:52,27.749,36.178,     ,     ,1.057,0.004,0.33,0.033,0.297,0.395
8580,-81.1815,24.6009,18,0,11/19/19,8:05,27.451,36.234,0.127,0.034,1.273,0.047,0.084,0.017,0.067,0.391
8581,-81.194,24.6352,17,0,11/19/19,8:31,27.383,36.35,0.162,0.042,1.323,0.076,0.565,0.052,0.513,0.516
8582,-81.1987,24.6716,16,0,11/19/19,8:51,26.016,36.471,0.518,0,1.236,0.049,0.643,0.109,0.534,0.544
8583,-81.4204,24.609,19,0,11/19/19,10:35,25.01,36.707,0.285,0.094,1.285,0,0.368,0.041,0.327,0.476
8584,-81.4178,24.5753,20,0,11/19/19,10:49,26.131,36.403,0.325,0.057,1.188,0.013,0.092,0.019,0.073,0.337
8585,-81.4115,24.5368,21,0,11/19/19,11:09,27.51,36.31,0.2,0.038,1.327,0.022,0.148,0.008,0.14,0.238
8586,-81.3918,24.4862,21.5,0,11/19/19,11:52,27.714,36.318,0.198,0.039,1.139,0.01,0.265,0.014,0.251,0.393
8587,-81.7119,24.4756,WS,0,11/19/19,14:30,27.49,36.297,0.173,0.057,1.257,0.022,0.665,0.067,0.598,0.476
8588,-81.8279,24.3971,22.5,0,11/19/19,15:34,27.907,36.347,0.174,0.043,1.072,0.02,0.175,0.017,0.158,0.187
8589,-81.8283,24.4572,22,0,11/19/19,16:05,27.941,36.364,0.203,0.033,0.975,0.03,0.29,0.025,0.265,0.224
8590,-81.8282,24.485,23,0,11/19/19,16:17,27.807,36.373,0.192,0.029,1.116,0.018,0.198,0.022,0.176,0.335
8591,-81.8281,24.5356,24,0,11/19/19,16:36,25.903,36.452,0.441,0.077,1.101,0.065,0.364,0.053,0.311,0.689
8592,-81.9028,24.655,KW1,0,11/19/19,17:35,25.71,36.421,1.709,0.373,0.907,0,0.082,0.019,0.063,0.435
8674,-80.1261,25.6449,1,0,1/6/20,13:12,23.196,35.515,0.586,0.258,0,0.142,1.161,0.002,1.159,2.87
8675,-80.1041,25.6394,2,0,1/6/20,13:25,24.14,36.22,0.401,0.125,0,0.17,1.239,0.141,1.098,4.384
8676,-80.0848,25.6451,3,0,1/6/20,13:49,24.892,36.146,0.313,0.089,0.177,0.107,0.547,0.008,0.539,1.46
8677,-80.2193,25.3332,EK_IN,0,1/6/20,16:31,22.236,36.156,0.464,0.068,0,0.047,0.212,0.001,0.211,2.891
8678,-80.1942,25.3143,EK_MID,0,1/6/20,16:48,23.542,36.137,0.464,0.069,0.403,0.064,0.943,0.112,0.831,2.091
8679,-80.1653,25.2959,EK_OFF,0,1/6/20,17:03,24.914,36.149,0.409,0.094,0.032,0.014,0.023,0,0.023,0.986
8680,-80.2878,25.0483,6.5,0,1/6/20,19:07,25.548,36.212,0.202,0.045,0.072,0.005,0,0.02,0,1.558
8681,-80.3092,25.0614,6,0,1/6/20,19:18,25.203,36.095,0.174,0.041,0.014,0.015,0,0.006,0,1.29
8682,-80.3335,25.0786,5.5,0,1/6/20,19:31,24.454,36.181,0.406,0.062,0,0.015,0.025,0.017,0.008,1.366
8683,-80.373,25.0051,MR,0,1/6/20,20:17,24.746,36.067,0.269,0.056,0,0.119,0.975,0.115,0.86,3.893
8684,-80.5299,24.8987,UK_OFF,0,1/6/20,22:05,24.881,35.99,0.375,0.076,0,0,0,0.005,0,1.449
8685,-80.5466,24.92,UK_MID,0,1/6/20,22:17,23.727,36.148,0.357,0.039,0.159,0.008,0.054,0.006,0.048,1.271
8686,-80.5654,24.9344,UK_IN,0,1/6/20,22:26,22.95,36.009,0.561,0.118,0.079,0,0.192,0.054,0.138,3.587
8687,-80.754,24.8166,7,0,1/6/20,23:54,22.884,36.107,0.674,0.084,0.133,0.051,0.534,0.199,0.335,2.842
8688,-80.7402,24.7921,8,0,1/7/20,0:20,24.135,36.091,0.328,0.042,0.048,0.115,1.074,0.621,0.453,5.911
8689,-80.7245,24.7614,9,0,1/7/20,0:40,24.616,36.065,0.39,0.078,0,0.003,0,0.007,0,2.318
8690,-80.6884,24.7137,9.5,0,1/7/20,1:18,24.946,36.218,0.304,0.076,0,0.058,0.155,0.058,0.097,1.382
8691,-80.8323,24.7129,12,0,1/7/20,2:37,24.641,36.084,0.313,0.069,0,0,0,0.004,0,2.041
8692,-80.8469,24.7537,11,0,1/7/20,3:14,23.258,36.086,0.298,0.06,0,0.014,0.169,0.055,0.114,1.273
8693,-80.8617,24.7895,10,0,1/7/20,3:33,22.012,36.65,0.511,0.234,0.817,0,0.503,0.117,0.386,2.421
8694,-81.0281,24.7008,13,0,1/7/20,4:58,22.76,36.469,0.408,0.088,0,0,0.234,0.075,0.159,3.556
8695,-81.0257,24.678,14,0,1/7/20,5:13,23.556,36.543,0.619,0.096,0,0.017,0.684,0.062,0.622,3.434
8696,-81.016,24.6443,15,0,1/7/20,5:27,24.858,36.088,0.337,0.109,0,0.005,0,0.007,0,2.804
8697,-80.9911,24.5924,15.5,0,1/7/20,5:51,25.212,36.152,0.209,0.053,0,0,0.089,0.084,0.005,2.265
8698,-81.1838,24.5985,18,0,1/7/20,7:15,24.63,36.055,0.344,0.082,0.747,0.111,0.514,0.034,0.48,1.797
8699,-81.1941,24.6325,17,0,1/7/20,7:43,23.803,36.028,0.423,0.09,0.726,0.083,0.606,0.133,0.473,3.044
8700,-81.203,24.669,16,0,1/7/20,8:09,21.43,39.34,0.531,0.228,0.666,0.062,0.513,0.061,0.452,16.751
8701,-81.4186,24.6086,19,0,1/7/20,9:43,22.829,36.243,0.374,0.153,0.756,0.023,0.66,0.087,0.573,2.036
8702,-81.4193,24.5767,20,0,1/7/20,9:57,23.663,36.332,0.573,0.112,0.785,0.032,0.586,0.102,0.484,5.418
8703,-81.4123,24.5347,21,0,1/7/20,10:20,24.63,36.04,0.417,0.101,0.522,0.039,0.412,0.039,0.373,2.12
8704,-81.3901,24.4831,21.5,0,1/7/20,11:13,24.801,36.055,,,,,,,,
8705,-81.3951,24.4776,21.5,0,1/7/20,11:37,24.89,36.058,0.24,0.059,0.468,0.058,0.295,0.036,0.259,1.664
8706,-81.7187,24.4756,WS,0,1/7/20,13:59,24.57,36.02,0.404,0.087,0.453,0.055,0.21,0.051,0.159,2.138
8707,-81.8281,24.3961,22.5,0,1/7/20,15:17,25.104,36.049,0.427,0.121,0.387,0.038,0.357,0.04,0.317,1.489
8708,-81.8285,24.4548,22,0,1/7/20,15:44,24.913,35.991,0.54,0.092,0.312,0.06,0.342,0.028,0.314,1.941
8709,-81.8285,24.4841,23,0,1/7/20,15:57,24.517,36.033,0.644,0.103,0.375,0.153,0.77,0.219,0.551,2.709
8710,-81.828,24.5361,24,0,1/7/20,16:20,23.3,36.036,0.745,0.17,0.592,0.15,2.127,0.81,1.317,7.578
8711,-81.9058,24.6526,KW1,0,1/7/20,17:36,22.6,35.8,2.512,1.187,0.145,0.039,0.104,0.069,0.035,1.354
8774,-80.1262,25.644,1,0,8/18/20,15:10,30.968,36.409,0.304,0.026,,0.113,0.22,0.014,0.206,2.145
8775,-80.1037,25.6416,2,0,8/18/20,15:34,30.219,36.382,0.313,0.048,,0.082,0.196,0.018,0.178,2.329
8776,-80.083,25.6453,3,0,8/18/20,15:51,30.44,36.418,0.166,0.014,,0.076,0.175,0.006,0.169,2.642
8777,-80.1585,25.2965,EK_OFF,0,8/18/20,18:38,31.656,36.433,0.404,0.051,,0.07,0.176,0.025,0.151,2.131
8778,-80.1952,25.3125,EK_MID,0,8/18/20,18:53,32.509,36.55,0.261,0.056,,0.072,0.136,0.023,0.113,1.977
8779,-80.2226,25.3347,EK_IN,0,8/18/20,19:07,33.414,36.91,0.295,0.11,,0.076,0.195,0.034,0.161,2.191
8780,-80.38,25.107,4,0,8/18/20,21:02,33.318,37.083,0.488,0.045,,0.063,0.155,0.028,0.127,3.371
8781,-80.3568,25.0946,5,0,8/18/20,21:22,32.478,36.459,0.269,0.038,,0.077,0.1,0.021,0.079,2.026
8782,-80.3709,25.008,MR,0,8/18/20,22:20,30.783,36.274,0.159,0.008,,0.059,0.066,0.003,0.063,2.071
8783,-80.5306,24.8981,UK_OFF,0,8/19/20,0:04,31.802,36.411,0.291,0.023,,0.069,0.046,0.009,0.037,1.882
8784,-80.5474,24.9197,UK_MID,0,8/19/20,0:14,31.314,36.387,0.311,0.038,,0.082,0.108,0.015,0.093,1.841
8785,-80.5624,24.9318,UK_IN,0,8/19/20,0:21,31.912,36.438,0.216,0.045,,0.061,0.052,0.014,0.038,1.45
8786,-80.7586,24.8158,7,0,8/19/20,1:58,31.23,37.15,0.26,0.072,,0.036,0.308,0.099,0.209,3.447
8787,-80.7468,24.7994,8,0,8/19/20,2:13,32.828,36.979,0.352,0.055,,0.06,0.038,0.01,0.028,2.487
8788,-80.7222,24.7633,9,0,8/19/20,2:39,32.474,36.818,0.377,0.077,,0.063,0,0.015,0,2.677
8789,-80.6888,24.7176,9.5,0,8/19/20,3:17,30.612,36.023,0.099,0.011,,0.079,0.4,0.003,0.397,1.499
8790,-80.8331,24.7129,12,0,8/19/20,4:43,30.844,36.28,,,,0.154,0.038,0.021,0.017,1.59
8791,-80.847,24.7527,11,0,8/19/20,5:15,32.078,36.61,0.395,0.073,,0.056,0.037,0.024,0.013,2.981
8792,-80.8618,24.788,10,0,8/19/20,5:32,33.212,38.052,0.305,0.123,,0.042,0.555,0.092,0.463,5.394
8793,-81.0286,24.7013,13,0,8/19/20,6:53,32.225,36.621,0.297,0.093,,0.055,0.042,0.029,0.013,2.393
8794,-81.0251,24.6757,14,0,8/19/20,7:05,31.491,36.405,0.236,0.035,,0.044,0.038,0.014,0.024,1.789
8795,-81.0156,24.6429,15,0,8/19/20,7:19,30.992,36.284,0.166,0.013,,0.035,0.001,0.004,0,1.575
8796,-80.9916,24.5917,15.5,0,8/19/20,7:43,30.824,35.961,0.111,0.008,,0.067,0,0.01,0,1.447
8797,-81.1835,24.6014,18,0,8/19/20,9:05,30.668,36.281,0.154,0.015,,0.052,0.053,0.003,0.05,1.396
8798,-81.1951,24.6424,17,0,8/19/20,9:30,31.975,36.453,0.39,0.069,,0.041,0.222,0.03,0.192,2.592
8799,-81.2014,24.67,16,0,8/19/20,9:49,32.651,36.533,0.432,0.241,,0.028,0.533,0.082,0.451,3.593
8800,-81.4219,24.6095,19,0,8/19/20,11:25,32.18,36.74,0.308,0.123,,0.027,0.425,0.073,0.352,3.097
8801,-81.4179,24.5721,20,0,8/19/20,11:41,30.906,36.37,0.23,0.043,,0.04,0.015,0.01,0.005,1.507
8802,-81.4146,24.5352,21,0,8/19/20,12:05,30.423,36.354,0.221,0.052,,0.046,0,0.005,0,1.361
8803,-81.3912,24.4841,21.5,0,8/19/20,12:59,30.582,36.263,0.221,0.021,,0.05,0,0.003,0,1.217
8804,-81.7157,24.4755,WS,0,8/19/20,15:01,30.32,36.248,0.228,0.016,,0.046,0.025,0,0.025,1.283
8805,-81.8283,24.3961,22.5,0,8/19/20,16:20,31.009,36.395,0.198,0.022,,0.039,0.003,0.003,0,1.155
8806,-81.8286,24.4564,22,0,8/19/20,16:50,30.639,36.297,0.161,0.009,,0.031,0.02,0.011,0.009,1.32
8807,-81.829,24.4873,23,0,8/19/20,17:14,31.318,36.315,0.315,0.022,,0.02,0.008,0.006,0.002,1.915
8808,-81.829,24.5374,24,0,8/19/20,17:38,32.521,36.58,0.857,0.221,,0.043,0.892,0.088,0.804,2.915
8809,-81.9038,24.6553,KW1,0,8/19/20,19:03,31.81,36.164,2.063,0.135,,0.025,0.152,0.01,0.142,0.338
8856,-80.1276,25.6452,1,0,10/5/20,13:27,28.95,34.067,,,2.59,0.034,0.501,0.087,0.414,0.932
8857,-80.1047,25.6418,2,0,10/5/20,13:40,28.958,35.413,,,1.66,0.037,0.09,0.007,0.083,0
8858,-80.0853,25.6456,3,0,10/5/20,14:06,29.634,35.486,,,1.025,0.035,0.159,0.017,0.142,0
8859,-80.2244,25.3345,EK_IN,0,10/5/20,16:30,29.352,35.096,,,1.87,0.018,0.061,0.021,0.04,0.328
8860,-80.1948,25.3148,EK_MID,0,10/5/20,16:45,29.593,35.535,,,1.343,0.04,0.033,0.008,0.025,0
8861,-80.1673,25.2963,EK_OFF,0,10/5/20,17:04,29.815,35.45,,,1.094,0.005,0.134,0.013,0.121,0
8862,-80.3794,25.1085,4,0,10/5/20,19:07,29.536,34.191,,,0.967,0.039,0.077,0.033,0.044,1.013
8863,-80.3568,25.0944,5,0,10/5/20,19:19,29.583,35.064,,,0.953,0.018,0.136,0.039,0.097,0.138
8864,-80.3337,25.0806,5.5,0,10/5/20,19:43,29.493,35.448,,,1.683,0.018,0.021,0.01,0.011,0
8865,-80.3173,25.0664,6,0,10/5/20,19:57,29.764,35.398,,,1.05,0.008,0.052,0.008,0.044,0
8866,-80.2896,25.0489,6.5,0,10/5/20,20:16,30.013,35.656,,,1.293,0.02,0.001,0,0.001,0
8867,-80.3665,25.0084,MR,0,10/5/20,21:00,29.776,35.543,,,1.638,0,0.038,0,0.038,0
8868,-80.5289,24.8982,UK_OFF,0,10/5/20,22:41,29.97,35.499,,,0.979,0.053,0.087,0.006,0.081,0
8869,-80.5467,24.9211,UK_MID,0,10/5/20,22:54,29.662,35.221,,,1.443,0.014,0.048,0.004,0.044,0
8870,-80.5619,24.9324,UK_IN,0,10/5/20,23:03,29.568,35.338,,,1.263,0.005,0.02,0.018,0.002,0.038
8871,-80.741,24.821,7,0,10/6/20,0:23,29.503,34.845,,,1.672,0.035,0.071,0.042,0.029,8.07
8872,-80.743,24.7934,8,0,10/6/20,0:58,29.788,35.308,,,2.331,0,0.005,0,0.005,0
8873,-80.7229,24.7622,9,0,10/6/20,1:22,29.688,35.316,,,1.708,0,0,0,0,0
8875,-80.688,24.7168,9.5,0,10/6/20,2:12,29.963,35.699,,,1.534,0.013,0.073,0,0.073,0
8877,-80.8304,24.7128,12,0,10/6/20,3:30,29.71,35.579,,,1.563,0.009,0.081,0.002,0.079,0
8878,-80.8459,24.7514,11,0,10/6/20,4:04,29.67,35.329,,,2.3,0.016,0.046,0.001,0.045,0
8879,-80.8598,24.7891,10,0,10/6/20,4:19,29.224,34.772,,,2.761,0.036,0.017,0.025,0,0.081
8880,-81.0299,24.6991,13,0,10/6/20,5:40,29.618,34.527,,,3.326,0,0.182,0.047,0.135,0.965
8882,-81.0255,24.6767,14,0,10/6/20,5:52,29.673,35.272,,,1.802,0.044,0.054,0,0.054,0
8883,-81.0154,24.6425,15,0,10/6/20,6:06,29.817,35.52,,,2.315,0.021,0,0.005,0,0
8885,-80.9944,24.5984,15.5,0,10/6/20,6:30,29.469,35.739,,,1.905,0.003,0,0,0,0
8887,-81.1829,24.5986,18,0,10/6/20,8:17,29.698,35.581,,,3.62,0.002,0.109,0.011,0.098,0
8888,-81.1934,24.6334,17,0,10/6/20,8:46,29.851,35.474,,,4.364,0,0.041,0.002,0.039,0.554
8889,-81.2022,24.6699,16,0,10/6/20,9:02,29.261,34.866,,,4.488,0,0.722,0.07,0.652,1.013
8890,-81.4205,24.6095,19,0,10/6/20,10:45,29.321,35.196,,,4.337,0,0.392,0.086,0.306,1.552
8891,-81.4194,24.5784,20,0,10/6/20,11:03,29.795,35.67,,,3.215,0,0.052,0.003,0.049,0
8892,-81.4164,24.5374,21,0,10/6/20,11:30,29.021,35.581,,,4.495,0,0,0,0,0
8893,-81.3929,24.4837,21.5,0,10/6/20,12:23,29.624,35.835,,,4.046,0,0,0,0,0
8894,-81.7192,24.4753,WS,0,10/6/20,14:35,29.203,35.67,,,3.188,0.043,0.282,0.007,0.275,0
8895,-81.8253,24.3993,22.5,0,10/6/20,15:25,29.143,35.335,,,2.789,0.03,0.114,0,0.114,1.23
8896,-81.8315,24.4503,22,0,10/6/20,15:49,29.267,35.512,,,4.22,0.029,0.451,0,0.451,0
8897,-81.8276,24.4847,23,0,10/6/20,16:04,29.718,35.682,,,3.528,0.012,0.261,0.009,0.252,0
8898,-81.8285,24.5364,24,0,10/6/20,16:23,30.029,35.428,,,5.771,0.01,0.234,0.028,0.206,1.552
8899,-81.9051,24.6553,KW1,0,10/6/20,17:18,29.415,35.272,,,3.324,0.038,0.611,0.032,0.579,1.407
8976,-80.1271,25.645,1,0,12/7/20,16:51,24.2,34.225,0.388,0.097,0.148,0.056,1.082,0.1,0.982,2.417
8977,-80.1044,25.6403,2,0,12/7/20,17:03,25.575,35.979,0.332,0.05,0.187,0.076,0.881,0.063,0.818,0.953
8978,-80.0837,25.6441,3,0,12/7/20,17:25,25.449,35.614,0.366,0.069,0.387,0.02,0.292,0.024,0.268,0.793
8979,-80.1612,25.2956,EK_OFF,0,12/7/20,20:06,25.846,36.132,0.377,0.06,0.131,0.015,0.393,0.019,0.374,0
8980,-80.1945,25.3112,EK_MID,0,12/7/20,20:23,24.084,35.331,0.525,0.112,0,0.02,0.802,0.091,0.711,0.315
8981,-80.2221,25.3347,EK_IN,0,12/7/20,20:38,23.8,35.035,0.329,0.037,0.11,0.098,1.239,0.117,1.122,1.949
8982,-80.3775,25.1098,4,0,12/7/20,22:37,23.159,34.554,0.364,0.06,0,0.011,0.215,0.035,0.18,0.176
8983,-80.3542,25.093,5,0,12/7/20,22:49,25.004,36.199,0.377,0.049,0,0.025,0.033,0.009,0.024,0
8984,-80.3337,25.0809,5.5,0,12/7/20,22:59,25.469,36.179,0.315,0.051,0.044,0.022,0.12,0.032,0.088,0
8985,-80.5471,24.9211,UK_MID,0,12/8/20,0:59,25.465,36.151,0.303,0.072,0,0.033,0.178,0.023,0.155,0
8986,-80.5623,24.9328,UK_IN,0,12/8/20,1:08,25.009,36.202,0.403,0.097,0.028,0.039,0.227,0.028,0.199,0.106
8987,-80.7555,24.8162,7,0,12/8/20,2:41,22.758,33.889,0.287,0.128,0.403,0,0.447,0.117,0.33,0.91
8988,-80.7413,24.7933,8,0,12/8/20,3:09,23.235,35.092,0.414,0.121,0,0.047,0.506,0.075,0.431,1.329
8989,-80.8461,24.7538,11,0,12/8/20,3:54,23.283,34.884,0.426,0.173,0.645,0.017,0.18,0.054,0.126,0.54
8990,-80.8636,24.7877,10,0,12/8/20,4:14,22.835,31.181,0.26,0.226,0.336,0.004,0.228,0.059,0.169,1.757
8991,-81.028,24.7007,13,0,12/8/20,5:43,23.624,35.434,0.456,0.155,0.169,0.026,0.195,0.039,0.156,0.784
8992,-81.0234,24.6745,14,0,12/8/20,5:55,25.243,36.061,0.305,0.057,0.162,0.014,0.015,0.008,0.007,0
8993,-81.1916,24.6353,17,0,12/8/20,7:07,24.196,35.912,0.353,0.104,0.072,0,0.222,0.072,0.15,0.492
8994,-81.2017,24.6691,16,0,12/8/20,7:22,23.061,35.206,0.253,0.217,0.121,0.042,0.166,0.044,0.122,1.585
8995,-81.4205,24.6056,19,0,12/8/20,9:22,22.818,35.019,2.164,0.558,0.491,0.011,0.316,0.059,0.257,1.06
8996,-81.4177,24.5765,20,0,12/8/20,9:33,25.192,36.097,1.82,1.513,0.101,0.087,0.023,0.017,0.006,0.094
8997,-81.8282,24.487,23,0,12/8/20,12:31,24.048,35.888,2.452,1.323,0.122,0.039,0.57,0.054,0.516,1.14
8998,-81.8285,24.5347,24,0,12/8/20,12:55,22.879,35.224,1.816,1.482,0.122,0.016,0.641,0.034,0.607,0
